timestamp,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2
1970-01-02 10:05:45.745679,-39.066,9.259,76.495,33.505,-21.966,-6.993,-20.27,-46.304,32.465,18.726,0.501,-1.175,0.499,8.029,-2.872,16.907,-12.94,-1.888,-7.277,-9.27,8.375,-6.795,-10.913,1.569,-0.852,-5.173,0.375,3.139,-2.262,-7.877,-8.556,1.416
1970-01-02 10:05:45.745743,-38.002,11.811,98.448,41.668,-42.436,0.186,-16.152,-58.553,36.531,5.899,3.062,1.9,-1.038,8.533,-1.844,19.964,-13.439,-1.886,-5.732,-8.236,6.83,-11.911,-7.829,3.617,-6.998,-5.68,1.399,5.697,-2.259,-7.869,-10.597,9.099
1970-01-02 10:05:45.761085,-31.816,13.849,101.936,45.725,-45.98,0.698,-29.968,-68.228,45.203,15.115,5.108,3.948,-2.574,8.012,0.207,13.796,-15.475,-5.982,-5.214,-8.74,4.774,-11.387,-9.358,2.588,-10.065,-5.162,1.91,8.765,-0.208,-4.787,-11.611,13.701
1970-01-02 10:05:45.761155,-30.76,11.786,85.952,42.093,-29.028,-2.889,-44.795,-65.599,47.207,38.666,3.054,0.358,1.015,4.93,0.719,12.758,-13.41,-4.952,-6.746,-7.195,4.257,-8.302,-10.885,4.635,-7.494,-7.718,1.908,7.22,-3.794,-4.27,-9.55,4.466
1970-01-02 10:05:45.776560,-34.315,10.749,65.374,30.78,-10.043,-4.423,-32.967,-58.361,44.086,35.041,4.588,-1.18,3.063,6.975,-0.818,16.331,-12.372,-0.848,-5.202,-6.163,5.79,-10.343,-11.387,4.63,1.223,-12.321,2.931,8.237,-7.888,-6.315,-7.491,-6.297
1970-01-02 10:05:45.776769,-36.843,7.152,60.698,24.089,-6.447,-9.541,-4.245,-51.642,39.431,7.341,8.169,0.871,1.523,12.603,-1.33,12.216,-13.897,-2.384,-2.123,-6.157,7.321,-10.845,-11.375,2.064,7.37,-14.358,1.903,8.741,-7.881,-5.284,-5.947,-4.754
1970-01-02 10:05:45.791158,-35.781,4.071,72.42,26.627,-15.662,-10.044,5.493,-48.005,32.22,3.748,4.575,1.894,2.546,10.541,0.721,10.155,-10.809,-4.943,-0.584,-4.101,5.264,-5.711,-10.852,6.161,1.215,-15.369,2.413,5.146,-9.41,-4.766,-5.428,-1.163
1970-01-02 10:05:45.791223,-32.672,7.653,84.643,28.137,-27.43,-1.325,-19.615,-48.981,29.626,27.31,0.472,0.356,1.519,6.432,1.232,16.292,-10.286,-3.914,-1.096,-4.609,2.697,-5.193,-10.329,9.741,-5.959,-12.792,2.923,5.653,-8.888,-7.835,-6.96,-2.187
1970-01-02 10:05:45.805724,-31.614,7.646,89.682,29.646,-33.55,2.775,-49.309,-47.395,31.646,38.554,2.521,-1.694,-0.532,6.938,-0.818,15.252,-13.862,-3.91,-5.193,-5.629,4.744,-9.286,-10.318,4.608,-7.49,-6.631,-0.666,8.209,-5.293,-9.877,-10.027,0.377
1970-01-02 10:05:45.805790,-32.095,4.052,85.494,31.665,-27.881,0.723,-48.748,-41.713,26.491,29.806,4.055,-1.18,0.493,7.956,-1.33,8.064,-12.311,-5.955,-6.725,-5.111,4.739,-10.301,-9.283,0.505,-4.409,-6.625,0.36,5.639,-3.751,-9.867,-9.504,3.963
1970-01-02 10:05:45.820878,-30.526,7.122,75.162,27.535,-16.582,-0.815,-26.67,-36.035,16.218,20.042,2.514,0.87,-0.532,7.436,-0.304,8.568,-11.786,-4.925,-4.669,-7.668,0.124,-7.217,-9.786,-0.008,3.28,-8.155,3.433,6.146,-1.698,-9.345,-5.396,1.397
1970-01-02 10:05:45.820949,-30.495,10.701,67.402,24.946,-9.393,-5.425,-16.909,-28.315,13.128,17.461,2.512,-0.155,-2.581,6.916,-1.84,10.097,-14.848,-4.92,-5.177,-10.734,1.66,-5.161,-10.801,-1.033,7.888,-4.561,1.38,10.751,-1.184,-9.335,-5.903,-1.678
1970-01-02 10:05:45.835855,-32.514,9.153,70.409,29.532,-12.458,-5.931,-25.602,-23.676,18.75,18.98,3.534,-1.692,0.496,6.397,-4.912,8.55,-11.247,-6.964,-7.221,-7.65,7.294,-6.692,-11.303,1.018,2.757,-8.142,2.404,6.641,-5.793,-8.814,-9.996,-1.164
1970-01-02 10:05:45.850883,-31.969,9.656,79.047,30.527,-18.593,-2.339,-29.162,-32.874,26.416,20.498,4.042,0.359,5.106,9.464,-0.809,14.176,-7.65,-6.445,-6.189,-4.056,8.311,-5.661,-12.828,2.554,-2.369,-14.282,3.426,2.536,-7.837,-4.707,-7.424,-3.724
1970-01-02 10:05:45.850953,-28.864,9.647,86.653,33.058,-26.259,-5.923,-17.35,-45.136,30.488,16.892,4.038,1.896,2.027,12.528,4.827,20.31,-10.716,-5.926,-5.158,-5.076,7.791,-3.094,-12.303,1.014,-7.49,-11.194,1.373,4.583,-6.292,-3.165,-4.343,-5.77
1970-01-02 10:05:45.865781,-28.322,6.563,90.665,41.222,-38.528,-8.479,-15.283,-52.776,32.507,7.653,1.473,0.357,-1.049,12.004,1.748,17.728,-11.73,-6.945,-4.641,-5.584,7.271,-6.165,-7.68,1.525,-14.142,-8.621,1.372,4.066,-7.31,-6.748,-9.462,-2.178
1970-01-02 10:05:45.865846,-30.856,4.507,89.037,39.644,-40.027,-1.81,-30.637,-62.969,37.598,4.572,0.959,-0.668,2.026,8.918,1.234,14.637,-10.694,-6.938,-4.124,-7.627,5.214,-9.745,-5.623,2.548,-11.054,-9.637,1.883,3.037,-6.791,-8.79,-13.038,0.386
1970-01-02 10:05:45.880765,-30.825,5.015,76.14,30.895,-22.568,1.778,-40.34,-67.517,41.146,19.936,4.032,-1.692,1.512,6.86,2.77,14.11,-13.244,-7.955,-5.657,-10.181,3.672,-4.612,-10.741,-0.016,-4.895,-6.041,-0.168,8.67,-1.661,-7.757,-8.927,-1.151
1970-01-02 10:05:45.882865,-30.794,6.547,60.183,27.79,-5.127,-0.273,-31.591,-60.789,39.568,33.749,4.54,-1.69,-2.588,5.828,-1.331,9.485,-12.719,-9.484,-5.651,-11.195,3.156,0.516,-14.316,-0.016,-9.501,-4.498,3.418,10.198,-1.147,-9.286,-7.381,0.387
1970-01-02 10:05:45.896640,-32.3,7.053,58.586,25.201,-3.585,-1.298,-20.289,-55.093,36.455,23.469,4.023,-1.176,-1.561,7.359,0.719,4.864,-11.169,-6.401,-4.621,-10.672,4.69,-3.583,-11.228,3.571,-11.029,-7.567,4.439,4.552,-4.732,-8.252,-9.423,4.485
1970-01-02 10:05:45.896708,-31.243,6.021,69.798,23.639,-11.778,-3.346,-16.682,-56.575,35.394,10.638,6.581,0.362,1.514,10.426,6.354,6.909,-12.183,-2.809,-7.178,-6.051,5.71,-5.629,-8.655,4.079,-8.456,-9.097,-0.176,3.523,-4.727,-7.219,-7.877,4.993
1970-01-02 10:05:45.911902,-28.65,9.089,78.95,28.738,-29.185,-4.879,-19.227,-58.567,32.797,19.336,7.087,3.435,0.488,10.928,2.762,12.537,-9.609,-5.88,-7.683,-3.995,4.679,-3.574,-9.159,1.514,-11.521,-13.186,0.336,6.081,-4.722,-9.261,-5.82,-0.136
1970-01-02 10:05:45.911969,-29.646,12.666,83.994,28.71,-45.037,-3.85,-21.769,-51.849,24.567,28.026,5.543,3.432,-0.024,9.892,-0.827,18.16,-8.062,-7.411,-3.577,-9.627,4.675,-6.644,-10.174,1.512,-13.047,-16.759,1.873,5.051,-10.353,-6.691,-6.326,-3.722
1970-01-02 10:05:45.925917,-32.178,11.116,84.422,25.095,-40.382,-3.846,-17.649,-34.891,13.784,22.363,6.049,-1.182,3.049,11.419,3.272,18.654,-12.153,-3.305,-4.598,-10.642,3.645,-7.15,-9.652,2.535,-6.886,-11.107,-1.203,4.021,-9.83,-3.098,-8.369,-1.156
1970-01-02 10:05:45.925977,-31.634,10.081,75.628,27.119,-29.07,-4.354,-14.558,-22.561,9.159,20.803,5.019,-0.157,2.534,11.92,1.732,15.562,-13.678,-3.301,-8.179,-6.02,1.08,-2.532,-9.13,-0.541,-4.83,-5.461,0.335,6.578,-3.16,-5.656,-8.361,1.919
1970-01-02 10:05:45.940874,-31.602,10.583,68.38,28.116,-22.894,-4.862,-20.178,-24.075,13.249,25.906,3.989,3.43,-1.567,8.834,-2.881,13.497,-11.615,-5.86,-4.585,-7.039,1.592,-6.116,-9.633,-1.565,-10.461,-5.455,4.434,7.084,-3.67,-8.212,-6.815,0.38
1970-01-02 10:05:45.942727,-31.57,8.523,70.361,28.088,-13.649,-5.37,-24.769,-26.612,17.846,17.683,5.01,1.889,-0.028,8.313,-0.316,11.434,-14.165,-3.805,-3.043,-9.593,5.688,-11.233,-10.648,3.047,-16.086,-0.839,2.892,5.54,-5.203,-6.155,-7.833,1.916
1970-01-02 10:05:45.956053,-31.027,10.052,70.803,32.671,-8.513,-3.315,-23.207,-29.147,18.853,6.907,3.468,2.4,2.533,10.866,3.27,9.374,-14.663,-2.264,-6.114,-7.535,5.683,-7.123,-9.613,5.093,-17.094,1.211,0.84,5.022,-2.124,-4.099,-10.899,7.038
1970-01-02 10:05:45.956123,-30.996,12.091,67.659,32.638,-15.164,-2.8,-20.622,-41.414,21.908,16.634,0.903,5.471,-0.543,10.343,1.73,13.463,-10.037,-2.774,-7.133,-7.015,5.165,-6.091,-8.578,2.527,-14.003,-5.962,-2.235,6.042,-3.659,-3.583,-8.327,5.494
1970-01-02 10:05:45.970983,-30.965,9.005,70.665,31.069,-19.247,-5.871,-15.991,-53.668,28.546,26.351,3.976,1.88,-2.592,8.796,-0.833,18.06,-10.027,-1.747,-5.076,-9.057,6.696,-11.208,-9.594,4.061,-7.329,-10.055,-3.257,7.061,-5.192,-7.165,-5.244,0.365
1970-01-02 10:05:45.971051,-32.983,8.483,78.279,33.599,-25.376,-4.84,-14.438,-59.762,36.202,13.004,6.533,-0.172,0.997,8.275,-1.345,17.53,-14.116,-1.745,-3.534,-8.536,5.665,-9.148,-10.609,4.569,-1.174,-7.996,1.357,6.541,-3.137,-10.232,-8.825,-1.172
1970-01-02 10:05:45.986003,-35.511,10.524,79.737,32.541,-36.109,-0.737,-23.645,-66.874,43.851,7.356,2.94,1.878,2.02,7.754,-1.343,15.975,-13.589,-3.28,-3.018,-6.478,1.561,-5.552,-11.111,2.003,1.389,-5.938,3.405,4.998,-5.184,-6.636,-11.89,-0.146
1970-01-02 10:05:45.986069,-33.939,8.977,75.047,27.898,-29.925,-3.298,-32.331,-70.393,49.442,29.378,2.938,0.851,0.481,9.283,-0.83,15.447,-12.551,-3.789,-6.601,-4.934,-0.49,-10.158,-9.563,3.026,-2.199,-5.42,1.352,5.505,-4.666,-6.117,-10.342,2.415
1970-01-02 10:05:46.000980,-28.782,9.992,70.873,28.894,-14.526,-5.344,-32.299,-65.2,47.856,39.595,6.008,1.363,0.993,11.323,-0.317,9.796,-14.076,-5.834,-11.206,-5.442,1.56,-12.709,-10.066,3.535,-9.369,-6.439,2.888,7.549,-0.563,-10.721,-9.819,7.536
1970-01-02 10:05:46.003027,-27.216,13.569,70.802,28.865,-15.024,-2.777,-27.655,-61.549,38.074,23.161,6.002,1.361,0.992,10.8,0.708,5.688,-13.549,-5.316,-9.145,-2.362,3.095,-11.159,-12.105,1.482,-7.31,-5.92,2.373,7.541,-4.149,-12.248,-8.272,7.528
1970-01-02 10:05:46.017571,-30.263,10.993,70.732,25.25,-21.156,-3.798,-20.968,-55.852,26.765,16.478,2.923,-0.177,0.479,8.74,-0.317,8.756,-11.486,-1.725,-5.038,2.251,1.043,-10.636,-9.531,1.993,-1.155,-6.427,0.833,5.997,-5.169,-9.162,-6.727,0.861
1970-01-02 10:05:46.031472,-33.819,7.909,69.636,26.25,-19.598,-5.844,-16.848,-39.914,20.078,24.659,1.895,2.385,0.991,8.219,-4.415,11.821,-11.475,-3.26,-5.033,1.224,0.53,-10.113,-9.01,0.967,-1.154,-10.519,4.419,6.503,-3.115,-7.615,-7.233,-3.751
1970-01-02 10:05:46.031544,-35.834,9.95,69.054,29.297,-20.091,-2.764,-20.418,-28.091,15.96,23.097,3.43,2.895,0.99,9.747,-5.435,11.809,-13.0,-6.331,-6.564,-3.388,4.115,-8.566,-12.587,-2.621,-0.128,-13.07,3.902,8.546,-8.747,-6.583,-5.176,-3.747
1970-01-02 10:05:46.046038,-33.749,9.94,71.547,26.706,-22.632,-2.249,-26.545,-23.452,12.87,17.438,1.377,-1.719,1.501,10.25,-1.844,13.847,-13.5,-3.25,-5.021,-4.409,5.136,-9.582,-8.988,0.456,3.458,-10.495,0.312,7.513,-10.787,-6.064,-4.146,-1.182
1970-01-02 10:05:46.046097,-30.129,8.905,76.086,25.143,-23.122,-3.784,-29.592,-15.744,13.882,18.958,-1.185,-0.693,-0.037,9.215,-0.817,17.419,-11.949,-2.223,-2.967,-4.917,3.594,-9.572,-4.368,6.091,-3.718,-9.46,2.361,6.48,-5.653,-7.595,-6.191,0.356
1970-01-02 10:05:46.061084,-30.611,9.409,78.572,31.265,-26.685,-1.731,-30.587,-15.729,17.454,14.328,2.402,1.87,-2.086,7.669,-1.329,16.889,-10.4,-3.757,-2.964,-5.425,4.615,-7.514,-6.413,4.548,-9.35,-7.402,3.383,7.499,-7.697,-9.125,-5.673,-0.156
1970-01-02 10:05:46.061149,-33.142,8.375,80.03,38.406,-30.245,0.32,-25.434,-32.619,23.584,6.117,4.961,-1.206,0.477,7.661,-0.303,13.799,-11.927,-1.704,-5.01,-5.419,7.172,-5.969,-7.431,0.957,-2.168,-4.32,1.33,5.442,-7.689,-6.042,-6.18,-0.156
1970-01-02 10:05:46.076326,-33.109,8.879,78.925,37.856,-23.554,-1.217,-16.187,-45.906,29.196,8.672,1.882,-2.229,4.063,8.166,-0.303,12.76,-12.94,-2.727,-5.005,-8.488,6.14,-4.426,-9.473,1.469,2.957,-8.927,2.354,6.461,-3.583,-3.986,-10.272,-1.181
1970-01-02 10:05:46.076398,-32.564,9.894,73.211,34.744,-13.797,-3.777,-14.121,-55.594,34.29,17.373,3.93,-0.69,1.497,8.158,-3.376,14.284,-13.439,-7.848,-2.438,-10.528,4.084,-4.934,-12.537,3.004,0.393,-12.504,1.327,12.09,-6.653,-8.081,-9.237,-1.692
1970-01-02 10:05:46.091254,-33.556,7.835,72.113,34.709,-16.345,-4.286,-19.742,-69.371,45.526,18.38,6.999,-1.202,-1.066,8.149,-4.397,15.295,-13.938,-5.79,-2.436,-6.419,4.593,-6.978,-7.402,4.538,-1.657,-10.442,-1.748,10.029,-7.159,-9.097,-5.129,1.896
1970-01-02 10:05:46.091323,-33.522,7.828,80.75,33.138,-27.087,-2.745,-23.309,-73.4,54.19,14.776,3.919,1.361,-0.552,9.166,-1.831,12.205,-11.362,-3.223,-4.483,-4.876,3.564,-7.996,-5.858,6.583,-4.217,-10.432,0.815,3.871,-3.054,-4.477,-7.686,2.919
1970-01-02 10:05:46.106161,-32.464,10.894,84.256,27.469,-30.134,-0.693,-25.335,-71.278,50.038,15.273,3.915,2.896,0.473,10.181,3.293,12.706,-9.302,-4.245,-4.991,-5.896,0.998,-7.988,-10.462,5.039,-8.823,-9.397,2.863,4.379,-7.661,-6.01,-9.727,-1.183
1970-01-02 10:05:46.106224,-29.87,9.858,76.487,26.417,-24.98,-3.254,-29.408,-73.768,44.352,23.967,4.935,1.357,2.009,9.659,4.827,12.693,-10.317,-4.753,-5.498,-4.353,2.534,-7.98,-9.427,2.472,-11.888,-8.363,0.811,6.937,-7.654,-10.102,-7.156,-1.694
1970-01-02 10:05:46.121159,-27.791,8.311,68.213,25.878,-14.709,-6.324,-29.379,-67.034,37.648,33.677,2.369,1.868,2.007,8.112,0.211,7.045,-11.331,-4.748,-4.98,-5.886,5.093,-4.898,-8.393,3.495,-9.315,-11.941,0.81,5.905,-2.523,-6.506,-7.149,-2.204
1970-01-02 10:05:46.121220,-29.3,7.278,64.047,19.705,-5.985,-5.806,-23.201,-47.499,24.802,29.033,3.903,2.89,0.468,8.104,-1.838,4.476,-9.783,-4.743,-3.951,-10.49,2.014,-2.844,-11.971,1.954,-0.084,-11.929,2.859,6.924,-4.57,-2.913,-10.728,-7.325
1970-01-02 10:05:46.136397,-28.759,4.709,63.983,16.611,-9.565,-4.263,-21.641,-33.107,15.556,16.196,3.9,0.838,0.98,10.658,0.213,9.082,-10.798,-4.226,-6.508,-7.918,0.988,-6.94,-9.398,-0.097,-0.084,-8.33,4.393,8.454,-5.077,-5.472,-9.692,-4.756
1970-01-02 10:05:46.136468,-26.681,6.242,70.579,21.718,-20.827,-3.746,-27.255,-21.291,12.979,15.667,-1.227,-0.7,2.004,12.184,2.262,11.123,-12.836,-4.734,-8.551,-3.3,5.598,-10.007,-6.827,2.465,-12.892,-7.81,3.876,6.908,-3.023,-7.516,-5.072,4.47
1970-01-02 10:05:46.150296,-30.752,10.334,79.73,25.794,-27.466,-3.23,-30.814,-12.048,7.843,17.701,0.311,1.863,-0.56,11.659,4.309,14.185,-11.287,-3.192,-7.005,-3.296,5.592,-8.972,-8.357,5.024,-16.465,-7.802,1.823,4.34,-7.118,-7.508,-7.628,4.978
1970-01-02 10:05:46.150366,-32.259,10.324,82.724,28.33,-37.685,-3.227,-32.32,-15.622,5.274,13.585,4.921,4.422,-2.096,11.648,5.329,19.294,-9.738,-2.677,-6.486,-5.855,4.049,-8.963,-6.299,3.482,-8.251,-6.257,0.797,3.823,-8.136,-8.013,-12.232,1.899
1970-01-02 10:05:46.165601,-28.128,8.264,81.616,30.863,-46.868,-4.761,-29.726,-23.804,9.879,12.547,2.867,2.881,2.517,9.587,2.25,17.226,-10.241,-5.236,-2.893,-7.386,6.095,-6.393,-9.367,0.917,-6.194,-6.251,1.308,7.918,-4.542,-9.03,-8.121,1.385
1970-01-02 10:05:46.165658,-30.149,7.231,78.973,32.882,-38.112,-4.244,-17.401,-30.952,18.066,12.534,2.864,0.317,4.563,7.528,-3.387,12.598,-10.743,-5.231,-0.329,-6.866,3.015,-3.312,-15.505,0.916,-3.626,-7.269,2.331,11.496,-5.049,-9.021,-4.014,0.871
1970-01-02 10:05:46.180219,-33.193,6.712,72.747,32.849,-19.631,-0.141,-4.576,-47.827,28.806,11.497,6.447,0.316,1.997,8.545,-4.921,12.585,-10.732,-2.664,-6.476,-4.81,0.962,-5.358,-12.928,3.989,-1.573,-8.287,3.354,7.386,-6.581,-9.012,-7.596,-0.154
1970-01-02 10:05:46.180279,-30.086,7.73,61.915,27.693,-4.755,0.884,-5.596,-63.661,39.536,17.633,5.416,1.853,1.483,8.537,-1.33,9.499,-11.234,-1.124,-9.544,-6.854,6.085,-6.89,-10.353,5.009,-12.843,-6.742,0.789,3.793,-5.038,-8.49,-9.638,-1.179
1970-01-02 10:05:46.196343,-30.055,10.283,56.73,23.054,3.959,-3.728,-15.837,-70.77,47.694,23.763,4.386,2.876,0.457,6.991,1.745,6.415,-12.76,-1.123,-4.411,-8.897,6.591,-7.395,-11.368,2.443,-23.076,-6.223,-1.261,6.35,-4.008,-7.97,-7.579,0.359
1970-01-02 10:05:46.196412,-31.562,11.81,66.407,27.13,-6.291,-5.261,-23.505,-77.871,54.818,26.813,4.894,1.848,-1.593,9.033,1.231,10.507,-15.308,-4.708,-7.481,-5.302,1.973,-10.974,-8.795,2.44,-17.93,-9.29,1.302,5.832,-5.541,-7.449,-7.059,3.433
1970-01-02 10:05:46.210329,-29.994,9.749,80.686,32.738,-32.412,-2.694,-21.945,-79.843,51.689,27.811,3.352,0.309,-0.054,9.537,-1.844,16.645,-13.244,-5.216,-10.547,-4.272,5.045,-11.475,-7.249,4.487,-11.764,-10.818,3.35,2.752,-6.56,-7.442,-7.052,2.405
1970-01-02 10:05:46.210398,-33.55,5.641,88.29,32.705,-45.187,-1.667,-17.825,-70.541,43.441,21.636,3.861,-0.203,1.995,7.478,-2.867,18.677,-8.107,-4.186,-6.95,-8.366,7.089,-8.902,-10.316,2.946,-9.191,-7.733,0.785,6.335,-5.017,-5.385,-9.094,-1.184
1970-01-02 10:05:46.225296,-34.541,5.635,84.103,31.136,-33.871,-0.128,-25.491,-57.151,37.762,22.126,4.37,0.822,0.968,9.52,-1.839,16.609,-9.636,-7.768,-7.456,-10.407,4.009,-10.43,-10.305,3.455,-5.595,-6.188,0.272,8.378,-3.987,-3.33,-9.085,0.354
1970-01-02 10:05:46.225355,-30.408,8.703,68.137,26.494,-11.296,-2.69,-33.15,-41.724,26.966,34.912,2.316,-0.204,1.992,11.047,-0.813,10.445,-13.213,-5.199,-9.497,-8.86,5.029,-11.957,-8.758,3.964,-8.151,-5.67,2.833,5.296,-7.057,-5.376,-7.539,2.403
1970-01-02 10:05:46.240345,-31.402,8.182,54.237,19.807,7.671,-9.347,-24.92,-22.727,12.082,28.217,2.314,0.309,3.015,10.524,2.262,5.824,-12.175,-1.095,-5.902,-4.24,4.512,-11.945,-7.725,2.935,-11.217,-3.615,3.342,5.291,-7.05,-7.933,-8.556,2.401
1970-01-02 10:05:46.255345,-33.42,8.686,57.256,21.837,7.151,-6.776,-21.309,-10.409,7.971,4.11,3.849,3.382,0.962,11.025,1.747,7.355,-11.65,-6.729,-5.896,0.887,-1.64,-10.908,-7.205,4.982,-8.644,-5.148,1.29,7.847,-6.018,-7.925,-9.572,2.911
1970-01-02 10:05:46.257250,-30.313,11.752,68.982,30.012,-12.836,-0.109,-31.534,-6.812,8.988,4.618,1.795,1.842,1.474,9.99,-2.353,10.934,-14.2,-7.235,-7.427,-0.138,1.947,-8.336,-9.759,4.977,-3.513,-11.291,-0.248,9.888,-8.061,-6.892,-7.514,1.371
1970-01-02 10:05:46.270725,-31.819,10.715,78.135,32.543,-33.828,-1.134,-32.015,-8.343,6.417,25.618,0.769,-0.209,1.472,6.906,-3.887,15.021,-12.649,-1.592,-3.833,-4.749,6.556,-6.278,-11.286,0.873,2.639,-13.329,1.289,8.854,-7.541,-6.373,-7.506,-2.217
1970-01-02 10:05:46.270797,-35.374,9.68,88.815,33.023,-45.065,-1.133,-24.811,-18.068,9.997,26.617,1.281,1.84,0.446,7.411,-3.883,18.08,-11.612,-6.201,-3.829,-5.769,0.402,-8.321,-9.738,-0.152,5.197,-9.729,2.824,4.234,-4.46,-4.83,-7.499,-2.215
1970-01-02 10:05:46.285854,-34.826,9.158,92.312,39.138,-46.045,3.991,-25.81,-32.395,21.258,11.734,0.255,2.351,1.47,6.892,-5.929,19.087,-15.699,-9.269,-8.436,-5.763,-0.111,-9.338,-9.728,1.897,0.069,-5.621,2.309,3.718,-5.48,-5.849,-6.467,-1.188
1970-01-02 10:05:46.285921,-32.23,8.124,80.949,40.636,-35.752,2.963,-23.735,-45.682,31.483,12.234,2.304,1.324,1.469,5.348,-3.874,17.018,-16.708,-2.6,-8.94,-6.269,6.549,-10.353,-9.719,3.432,-5.054,-5.103,2.307,7.3,-5.987,-8.917,-9.022,0.863
1970-01-02 10:05:46.300486,-30.661,9.653,64.475,32.91,-16.761,-3.188,-9.879,-59.469,41.698,24.005,5.375,2.347,-0.069,9.953,-0.796,12.903,-12.08,-2.597,-4.833,-5.751,3.981,-11.367,-7.147,3.941,-8.123,-3.049,2.817,5.244,-2.907,-6.859,-9.525,3.423
1970-01-02 10:05:46.300559,-29.093,12.205,56.725,25.705,-0.351,-5.234,-2.697,-70.68,50.365,19.37,4.858,0.808,1.468,11.993,-0.795,8.279,-11.556,-7.205,-3.291,-6.257,2.953,-8.794,-7.14,0.863,-9.139,-2.534,3.839,2.165,-2.392,-4.803,-7.466,4.445
1970-01-02 10:05:46.315482,-29.064,7.582,59.23,25.167,0.162,-2.155,-11.916,-78.806,54.413,11.666,2.291,-0.73,2.491,6.858,-2.331,6.734,-13.594,-4.637,-6.874,-9.837,9.097,-5.711,-9.182,1.375,-0.933,-11.24,3.835,8.31,-3.414,-7.36,-8.483,0.854
1970-01-02 10:05:46.317584,-32.621,5.013,66.343,26.679,-14.183,-1.64,-26.249,-85.388,52.822,29.073,-0.273,-0.217,-0.073,5.826,-3.866,10.826,-11.531,-3.095,-8.916,-11.877,7.039,-6.218,-8.661,5.984,10.339,-18.401,1.269,9.839,-4.435,-6.84,-8.475,-5.807
1970-01-02 10:05:46.330575,-34.125,7.057,78.572,30.751,-32.612,-4.2,-30.321,-80.691,50.208,39.29,0.752,0.808,-0.586,6.845,-4.374,15.938,-10.495,-4.117,-4.297,-12.377,5.495,-7.236,-9.164,4.441,7.767,-14.797,0.756,3.169,-7.504,-3.247,-5.392,-6.313
1970-01-02 10:05:46.330644,-31.017,6.025,89.252,33.794,-40.776,-1.634,-26.192,-65.242,43.497,14.148,3.825,2.344,1.464,5.813,-0.784,17.459,-12.021,-4.112,-0.706,-13.389,11.125,-7.229,-11.717,1.363,1.099,-10.683,4.341,2.653,-6.472,-5.805,-6.412,0.353
1970-01-02 10:05:46.345564,-29.962,4.995,83.015,30.174,-28.44,0.416,-23.604,-49.295,30.646,1.326,3.309,4.391,1.975,7.857,2.291,13.855,-10.472,-4.108,-3.267,-11.327,8.04,-7.222,-11.705,4.948,0.073,-10.161,3.312,7.262,-1.343,-9.898,-8.455,2.914
1970-01-02 10:05:46.345638,-31.981,7.551,64.489,22.459,-5.87,-6.244,-23.069,-32.339,17.808,23.354,1.769,2.85,3.51,9.386,0.239,7.181,-9.949,-5.129,-3.776,-7.729,3.421,-5.166,-11.181,5.455,-2.488,-6.564,1.772,7.767,-1.854,-10.401,-8.446,1.887
1970-01-02 10:05:46.360504,-30.924,8.568,57.252,19.363,2.845,-8.799,-25.095,-14.376,8.568,24.868,2.792,3.359,4.019,6.303,-1.81,3.076,-12.501,-7.685,-4.285,-7.721,5.979,-3.111,-11.17,2.376,-6.584,-5.533,2.283,6.734,-4.926,-9.878,-9.975,-0.165
1970-01-02 10:05:46.360571,-29.869,9.072,65.904,24.466,-8.941,-1.618,-28.656,-3.603,1.388,2.301,3.814,4.893,0.429,6.809,-0.784,8.708,-12.488,-9.214,-7.354,-8.738,3.412,-6.182,-9.622,1.861,-4.529,-9.626,0.743,6.215,-3.896,-8.331,-8.428,-4.775
1970-01-02 10:05:46.375507,-31.888,9.575,74.548,30.077,-24.813,1.457,-28.627,-1.038,1.386,6.91,3.298,-0.235,-1.621,9.363,0.242,16.384,-10.939,-6.644,-6.834,-7.193,2.384,-8.737,-9.612,3.396,-2.475,-10.129,2.28,5.184,-3.892,-7.298,-5.345,-7.332
1970-01-02 10:05:46.377389,-30.319,8.029,83.182,28.51,-35.035,-4.692,-34.746,-5.648,8.045,24.321,3.807,0.277,0.43,8.842,-1.295,18.417,-11.953,-4.588,-6.315,-5.136,6.48,-7.704,-9.603,4.417,-9.132,-8.582,5.863,4.154,-6.45,-7.803,-6.877,-4.251
1970-01-02 10:05:46.390765,-27.215,7.508,89.759,27.97,-39.098,-7.249,-48.031,-17.938,15.721,20.711,3.803,7.961,-1.108,8.321,-0.782,16.349,-11.941,-5.608,-9.383,-5.131,2.887,-6.159,-6.519,5.95,-16.296,-9.598,0.735,2.613,-7.98,-8.82,-5.845,-3.734
1970-01-02 10:05:46.390839,-27.188,6.989,77.374,28.966,-28.813,-4.168,-39.786,-35.338,25.439,17.104,4.311,3.855,-2.643,9.849,1.268,14.796,-9.88,-3.553,-6.3,-4.614,1.86,-7.178,-7.025,5.432,-13.718,-7.539,-2.34,1.586,-8.997,-7.786,-3.278,-5.267
