Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
0.958,-3.096,-178.033,-38.635,58.407,3.697,-75.856,81.422,-11.331,-7.241,14.849,0.639,-2.176,3.549,16.505,-15.048,12.773,15.13,-12.357,0.148,38.518,3.39,8.826,-14.275,-144.897,2.163,23.979,-19.311,-30.364,0
-0.068,-7.192,-165.048,-40.646,63.471,2.156,-42.992,73.656,-10.807,-3.648,18.933,5.249,-0.637,10.718,11.878,-12.471,13.785,16.652,-7.734,3.734,41.041,4.411,9.842,-17.335,-129.383,2.673,26.517,-12.12,-33.92,0
7.617,-5.135,-163.858,-40.605,66.482,-3.994,-10.162,56.164,-8.235,-6.206,21.988,5.756,2.949,20.441,16.477,-10.41,22.993,23.295,-2.09,6.804,46.123,10.555,15.98,-11.682,-120.544,8.306,32.126,-3.911,-28.763,0
16.318,3.067,-172.916,-29.806,57.706,1.133,-42.427,67.891,-1.567,-3.126,24.527,9.337,8.582,19.908,13.899,-6.301,29.63,27.37,3.035,10.896,49.15,20.79,23.136,1.137,-140.403,20.08,35.168,-2.882,-9.267,0
8.618,5.113,-170.181,-21.067,66.357,11.378,-74.66,84.217,4.07,8.148,32.699,15.987,14.209,19.889,19.008,-0.147,31.137,28.367,10.204,14.983,52.175,26.917,25.162,8.308,-143.849,26.72,37.182,-1.855,-9.257,0
0.412,4.083,-171.548,-26.682,82.173,11.879,-95.59,81.571,4.579,8.14,33.179,13.922,13.682,15.258,31.284,0.878,28.032,28.339,7.632,16.505,49.561,24.329,22.063,5.226,-122.188,25.157,39.194,0.196,-39.474,0
10.658,5.616,-180.598,-29.729,66.721,9.306,-96.007,77.903,-1.574,2.496,24.949,7.248,7.008,1.41,21.007,-5.27,22.881,21.138,-0.572,11.365,42.34,16.62,16.406,-4.001,-123.603,20.008,36.081,-3.39,-51.218,0
18.332,4.586,-172.733,-29.699,50.261,5.198,-63.123,67.579,-10.794,-0.068,21.338,7.241,1.878,3.97,5.617,-8.339,20.809,14.97,-2.109,4.694,42.809,10.968,11.779,-11.681,-137.824,12.304,31.946,-9.534,-34.773,0
13.19,4.069,-160.265,-37.354,65.58,4.168,-30.272,53.679,-7.197,0.445,25.927,10.307,6.487,21.897,13.808,-1.671,24.374,23.152,6.09,11.349,49.939,16.592,16.378,-5.01,-132.051,12.292,34.988,-8.5,-25.517,0
18.812,12.262,-167.789,-31.681,82.933,17.996,-62.517,71.557,7.667,11.203,36.66,15.42,16.727,24.437,29.163,7.04,31.522,33.887,15.818,21.072,56.549,30.408,25.583,10.365,-126.796,25.087,43.662,2.267,-29.077,0
