Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
27.271,3.34,-91.757,9.035,21.469,42.306,688.799,167.703,40.693,41.92,24.455,19.086,19.962,24.685,11.918,15.512,35.005,29.292,26.358,23.085,-66.668,18.758,1.91,8.324,78.238,16.098,9.722,-21.811,-107.71,1
21.096,3.337,-104.473,5.44,25.546,48.412,655.835,176.245,47.313,46.489,27.505,26.751,21.479,22.099,18.053,17.034,37.019,22.603,28.893,23.574,-72.237,20.276,1.396,13.438,45.885,16.082,12.274,-27.937,-128.094,1
20.562,-5.376,-121.787,-6.348,22.959,43.24,659.79,164.286,34.97,41.832,20.817,19.552,14.285,8.757,17.011,12.406,23.15,7.211,24.254,16.891,-75.238,16.158,-6.29,5.228,45.839,12.48,7.651,-41.741,-140.261,1
22.079,-8.444,-122.69,-11.977,17.813,32.951,691.918,145.678,26.226,34.105,17.722,14.41,14.783,5.674,11.358,9.32,15.955,10.278,16.545,15.337,-76.188,7.945,-13.456,-9.634,78.58,3.758,3.033,-45.798,-136.023,1
17.446,-11.51,-118.981,-1.207,15.233,31.893,668.172,150.143,32.347,37.145,18.217,18.494,14.769,6.181,10.835,5.724,23.111,15.903,19.602,15.322,-95.067,3.326,-15.492,-14.748,70.817,-0.856,1.493,-42.678,-135.887,1
12.305,-15.597,-119.374,2.893,16.755,35.96,635.229,164.338,37.438,43.768,19.736,21.037,13.729,8.224,11.848,7.255,26.162,10.764,25.218,17.356,-117.001,9.47,-10.866,-2.437,38.471,5.292,3.54,-39.049,-129.091,1
13.83,-12.507,-117.718,-8.381,19.3,41.559,607.441,175.957,37.913,46.798,21.253,18.966,15.252,8.728,13.374,11.859,20.5,6.655,22.631,19.9,-117.396,13.559,-8.293,4.737,47.142,9.386,4.049,-39.01,-125.888,1
20.989,-10.958,-116.063,-3.25,20.817,44.592,639.621,180.391,39.924,45.726,19.695,17.411,12.676,0.01,15.409,8.261,19.967,6.648,20.559,16.806,-103.959,8.423,-9.822,-7.05,79.882,7.327,2.508,-41.02,-134.471,1
21.48,-12.996,-113.386,11.611,21.309,41.473,671.769,168.428,38.347,43.119,17.626,17.905,10.614,-1.527,13.345,7.228,26.095,9.715,19.514,14.74,-97.707,6.877,-9.3,-12.167,78.778,6.295,3.018,-40.979,-127.677,1
12.237,-11.958,-100.465,-0.184,18.726,37.333,639.334,155.964,29.6,38.465,16.583,16.351,10.091,8.721,7.696,9.27,25.044,11.755,13.859,12.164,-100.171,5.333,-11.852,-6.519,54.108,1.678,0.966,-42.988,-114.229,1
